oa_id,doi,title,year,frame,venue,stratum,N_h,n_h,weight,cited,n_chars,n_sents,n_pages,status,status_registered,screen_quote,screen_page,B_stated,B_stated_quote,B_stated_page,B_justified,B_justified_quote,B_justified_page,M_justified,M_justified_quote,M_justified_page,Theta_stated,Theta_stated_quote,Theta_stated_page,Range_reported,Range_reported_quote,Range_reported_page,B_stated_B,B_justified_B,M_justified_B,Theta_stated_B,Range_reported_B,applic_register,applic_evidence
W4416582848,10.1109/access.2025.3636194,Continual Learning Approach With Adaptive Memory Mechanism for Predictive Process Monitoring in Dynamic Business Environments,2025,B,IEEE Access,v1:IEEE Access,10,10,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4416845019,10.1016/j.cie.2025.111701,Dynamic cloud manufacturing service composition based on runtime QoS prediction: A predictive process monitoring-based method,2025,B,Computers & Industrial Engineering,v1:Computers & Industrial Engineering,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4417026118,10.1007/s10664-025-10764-5,Empirical evaluation of taxonomic trace links: a case study,2025,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,90579.0,693.0,31.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4417253649,10.32628/cseit2064143,AI-Augmented Data Governance Framework with Proactive Quality Monitoring and Automated Investigative Intelligence,2020,B,International Journal of Scientific Research in Computer Science Engineering and Information Technology,v1:International Journal of Scientific Research in Computer Science Engineering and Information Technology,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4417322414,10.1007/s10664-025-10771-6,Anticipating bugs: Ticket-level bug prediction and temporal proximity effects,2025,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,119988.0,943.0,43.0,INCLUDED,INCLUDED,"Finally, it is important to note that IGR evaluates a feature’s predictive power inde­ pendently, without considering interactions with other features.",14.0,unclear,"As an example of feature from this family, we assess the internal quality of the code by counting the number of rule violations detected by PMD Table 2 TLP features for code (C) family Name CodeName Reference Availability Number of smells code_quality-smells_count Cairo et al.",6.0,yes,"Regarding Table 15, we note that the analysis has excluded many features since they are not measurable in a specific proximity point.",19.0,no,,0.0,no,,0.0,no,,0.0,unclear,no,no,unclear,no,no,
W4417358735,10.1007/s10664-025-10775-2,Development and evolution of Xtext-based DSLs on GitHub: an empirical investigation,2025,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,131207.0,990.0,43.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4417461554,10.1007/s12599-025-00969-9,From Source to Target: Leveraging Transfer Learning for Predictive Process Monitoring in Organizations,2025,B,Business & Information Systems Engineering,v1:Business & Information Systems Engineering,7,7,1.0,,136645.0,1010.0,33.0,INCLUDED,INCLUDED,"For the fourth evaluation, in which we assessed the effect of the proposed relative cross-domain approach for timestamp encoding on the prediction performance, we employed two different baseline approaches.",20.0,no,,0.0,no,,0.0,no,,0.0,unclear,"Among these ML metrics, we choose the AUCROC as the primary metric because it is independent of the threshold, which, therefore, allows for a more holistic evaluation of the models’ prediction performance.",19.0,no,,0.0,no,no,no,unclear,no,no,
W4417517238,10.1007/s10664-026-10869-5,PatchTrack: A comprehensive analysis of ChatGPT’s influence on pull request outcomes,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,170309.0,1356.0,51.0,INCLUDED,INCLUDED,"Consider a scenario in which a developer, intend­ ing to fix a bug, add a feature, or improve an existing one, initiates a change to a file named Foo.",4.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,no,unclear,no,unclear,yes,"0 Hassan AE, Lin D, Rajbahadur GK, Gallaba K, Cogo FR, Chen B, Zhang H, Thangarajah K, Oliva GA, Lin J, Abdullah WM, Jiang ZM (2024) Rethinking software engineering in the foundation model era: A curated catalogue of challenges in the development of trustworthy fmware. || ​3​5​6​9​8​3​0​ White J, Fu Q, Hays S, Sandborn M, Olea C, Gilbert H, Elnashar A, Spencer-Smith J, Schmidt DC (2023) A prompt p"
W4417525336,10.1016/j.is.2025.102665,From precision to perception: Human-in-the-loop evaluation of keyword extraction for internet-scale contextual advertising,2025,A,Information Systems,v1:Information Systems,82,82,1.0,,122990.0,878.0,20.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7108657731,10.18154/rwth-2025-10250,"Nine years later: Reflecting on our article: A general process mining framework for correlating, predicting, and clustering dynamic behavior based on event logs",2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7115906732,10.1007/s44311-025-00026-4,Decision boundaries in user journey event logs,2025,B,Process Science,v1:Process Science,6,6,1.0,,126142.0,1045.0,39.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7117754902,10.2139/ssrn.5995597,A Calibration-Driven Ensemble Framework for Business Process Automation Exception Prediction and Recovery Recommendation,2025,B,SSRN Electronic Journal,v1:SSRN Electronic Journal,8,8,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7117963492,10.1016/j.is.2025.102668,A Bayesian framework for robust local intrinsic dimensionality estimation,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,98618.0,750.0,20.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7118072760,10.1007/s10664-025-10747-6,Func: reducing the impact of Android framework evolution on malware detection,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7118796102,10.1007/s10664-025-10739-6,Interruptibility of software developers and its prediction using psycho-physiological sensors: a replication,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,114017.0,1102.0,33.0,INCLUDED,INCLUDED,"Nevertheless, dropping EDA features might have possibly influenced the model’s performance and the comparability of the results (see Sec­ tion 7.",13.0,no,,0.0,yes,"Furthermore, given how prone EDA is to movement noise (Morgan 2017b), models should be robust enough to drop this feature set since it will be one of the first to be dropped in future field studies.",13.0,no,,0.0,unclear,(2016) identified moments of interruptibility using an algorithm that checks whether the relative pupil dilation change would surpass the live average times an adapting threshold value.,24.0,no,,0.0,unclear,no,no,unclear,no,no,
W7122568718,10.1016/j.is.2026.102687,Example-driven semantic-similarity-aware query intent discovery: Empowering users to cross the SQL barrier through query by example,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,176435.0,1423.0,32.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7125956370,10.1109/access.2026.3658877,An In-Context Foundation Model for Predictive Process Monitoring on Event Logs,2026,B,IEEE Access,v1:IEEE Access,10,10,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7128027633,10.1007/s10845-026-02792-9,A process mining and machine learning based approach for remaining time prediction of production orders,2026,B,Journal of Intelligent Manufacturing,v1:Journal of Intelligent Manufacturing,1,1,1.0,,149054.0,986.0,46.0,INCLUDED,INCLUDED,"ed transition-system model (TSM) with four ML regressors, with weights learned via a linear programming objective (MAE-minimization); • We propose and compare two event-log encodings (binary vs repetition-frequency) and analyze their effect across synthetic and real logs; • We provide an extensive e",6.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,no,no,no,no,no,
W7128295225,10.1007/s10664-026-10807-5,Automated detection of algorithm debt in deep learning frameworks: an empirical study,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,152767.0,1088.0,52.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7128539897,10.1007/s10664-025-10795-y,SecMLOps: A comprehensive framework for integrating security throughout the machine learning operations lifecycle,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,155706.0,1068.0,48.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7128926175,10.1016/j.is.2026.102698,Multimodal predictive process monitoring and its application to explainable clinical pathways,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7130574456,10.1016/j.is.2026.102703,Event abstraction for social process mining in Enterprise Collaboration Systems: A supervised machine learning approach for converting low-level event logs into high-level event logs,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7130640968,10.1007/s10664-025-10797-w,An audit of machine learning experiments on software defect prediction,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,95936.0,837.0,36.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7130841206,10.1016/j.dss.2026.114630,Towards better recommendations: Integrating counterfactual learning and trust regions in digital platforms,2026,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7133363254,10.37394/23207.2025.22.218,Enhancing Remaining Time Prediction in Business Process Monitoring via Cross-Entropy Supervised Entity Embeddings and Transformer Model,2025,B,WSEAS TRANSACTIONS ON BUSINESS AND ECONOMICS,v1:WSEAS TRANSACTIONS ON BUSINESS AND ECONOMICS,1,1,1.0,,46149.0,312.0,10.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7134131084,10.1016/j.is.2026.102712,Enhancing urban data exploration: Layer Toggling and Visibility-Preserving Lenses for multi-attribute spatial analysis,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7134975744,10.1016/j.is.2026.102714,Flexible event log generation using answer set programming,2026,B,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7135236593,10.1007/s10664-025-10721-2,The Effect of Comments on Program Comprehension: An Eye-tracking Study,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,192169.0,1441.0,65.0,INCLUDED,INCLUDED,"By examining participants’ reading patterns and comparing the linearity of reading order for snippets with and without comments, this research aims to gain insights into the effects of comments on the structured and sequential understanding of code.",19.0,no,,0.0,no,,0.0,no,,0.0,yes,"Finally, we classified gaze events (fixations and saccades) using a velocity-based algorithm with a velocity threshold of 150 pixels per 100 milliseconds (cf.",26.0,no,,0.0,unclear,no,no,unclear,no,yes,"Letovsky (1987) 1987 Comprehension involves a knowledge base, a mental model, and an assimilation process (either top-down or bottom-up) based on the programmer’s current knowledge source."
W7136387678,10.1016/j.is.2026.102717,Improving next process activity prediction with scarce event log data using data augmentation with large language models,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7138315353,10.1016/j.is.2026.102718,Formal semantics for knowledge representation and automated reasoning in BPMN process models,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7138798797,10.1016/j.im.2026.104346,"People analytics, trust erosion and intention to leave: the role of information asymmetry",2026,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7138953611,10.1016/j.im.2026.104347,AI-powered personalization in online fashion stores: Exploring the impact on shoppers’ perceived risk and intention to buy and recommend,2026,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7142197858,10.1016/j.is.2026.102726,The use of differential privacy for privacy-preserving record linkage: Protecting the bits but not the people,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7150998871,10.1016/j.is.2026.102722,CIC-YNU-IoTMal: A comprehensive multilayer dataset for static and dynamic analysis of IoT malware behavior,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7154486995,10.1007/s10664-026-10862-y,Automated machine learning for test case prioritisation,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,122956.0,919.0,41.0,INCLUDED,INCLUDED,"Previous TCP research has evaluated the performance of specific algorithms, both with and without data preprocessing, a portion of which are included in our grammar-defined search space.",15.0,no,,0.0,no,,0.0,no,,0.0,yes,"For a 24-hour time budget, the results showed an average improvement of 15% in terms of classification performance (precision, recall, F1-score, and AUC), which also positively impacted the APFD score.",8.0,no,,0.0,unclear,no,unclear,unclear,no,yes,"Our results indicate the robustness of AutoTCP in terms of the influence of parameters guiding the evolutionary search, even with a broad catalogue of ML algorithms. || AutoTCP automatically selects the most suitable classi­ fier from a comprehensive catalogue of algorithms, whereas prior TCP studies rely on manual comparisons to choose the classifier (Bertolino et al."
W7155009923,10.1016/j.is.2026.102740,A framework for steady-state detection in process mining,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,120114.0,1037.0,20.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7160493975,10.1007/s10664-026-10860-0,Is common sense all you need? Using expert defined rules to identify vulnerability patches instead of machine learning,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,104102.0,740.0,34.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7160644008,10.1016/j.im.2026.104371,Social media engagement and resource gain spirals: a mixed-methods study of digital empowerment among marginalized caregivers,2026,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7160657446,10.1007/s10664-026-10876-6,Key AI features to support scrum software engineering: practitioners’ perspective,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,122681.0,951.0,36.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7160708779,10.1007/s10664-026-10868-6,Leveraging large language models for sentiment analysis in GitHub pull request discussions,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,142188.0,1065.0,47.0,INCLUDED,INCLUDED,"Ablation experiments comparing message-only versus context-aware con­ figurations would help clarify how much contextual information contributes to performance gains, particularly for ambiguous or mixed-sentiment messages.",43.0,no,,0.0,no,,0.0,yes,"It is important to note that while we report Macro and Micro F1-scores to allow for high-level comparisons, our discussion primarily focuses on granular Precision and Recall metrics.",18.0,no,,0.0,no,,0.0,unclear,no,no,no,yes,no,
W7161625273,10.1007/s44311-026-00048-6,DA-CIL: Drift-Adaptive Class Incremental Learning for dynamic processes,2026,B,Process Science,v1:Process Science,6,6,1.0,,61208.0,464.0,20.0,INCLUDED,INCLUDED,"Moreover, we conduct an ablation study by comparing DA-CIL with a pure class incremental learning (CIL) baseline to gain deeper insights into the contributions of DA-CIL’s concept drift detection and data augmentation components.",12.0,no,,0.0,no,,0.0,no,,0.0,unclear,"Based on these metrics, the drift threshold for class inline-eq-IEq35 is defined as: di s pla y - e q-Equ4 (4) where i n line-eq-IEq36 is a sensitivity parameter controlling the strictness of drift detection.",6.0,no,,0.0,no,no,no,unclear,unclear,no,
W7162026676,10.1016/j.is.2026.102751,FEDAMON: A fully automated framework for communication-efficient continuous distributed monitoring with error guarantees,2026,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7162036180,10.1007/s10664-026-10874-8,Is this build failure related to my patch? An empirical study of unrelated build failures in continuous integration,2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,152002.0,1147.0,50.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W7163582865,10.2139/ssrn.6876300,Model-Aware Counterfactual Explanations for Transformer-Based Sequence Prediction via Attention-Guided Semantic Search,2026,B,SSRN Electronic Journal,v1:SSRN Electronic Journal,8,8,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7164818226,10.1016/j.dss.2026.114713,Analyzing voluntary employee turnover: A data-driven explanatory modeling approach,2026,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7165808152,10.2139/ssrn.6990079,Graph Grounded Cross Attention Transformer Neural Network for Structurally Constrained Full Event Sequence Generation in Predictive Process Monitoring,2026,B,SSRN Electronic Journal,v1:SSRN Electronic Journal,8,8,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7166356102,10.1016/j.im.2026.104390,Smart services in B2B contexts: A taxonomy and archetypes,2026,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W7166690752,10.1016/j.dss.2026.114721,Unveiling the hidden layer: Ambivalent cognitive effects of XAI in augmented decision-making under uncertainty,2026,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
